optimal,48, 878ms
,,
optimal,41, 2s
,,
optimal,45, 676ms
,,
optimal,39, 2s
,,
optimal,44, 1s
,,
optimal,39, 343ms
