optimal, 33, 229ms

optimal, 26, 257ms

optimal, 38, 3s

optimal, 45, 3s

optimal, 34, 100s

optimal, 36, 40s

optimal, 37, 2s

optimal, 37, 19s

optimal, 33, 6s

optimal, 36, 55s

optimal, 44, 2s

optimal, 32, 7s

optimal, 26, 2s

optimal, 23, 1s

optimal, 36, 844ms

optimal, 25, 983ms

optimal, 26, 1s

optimal, 30, 1s

optimal, 31, 1s

optimal, 38, 1s

optimal, 33, 1s

optimal, 34, 992ms

optimal, 25, 1s

optimal, 21, 250ms

optimal, 33, 1s

optimal, 23, 1s

optimal, 24, 266ms

optimal, 32, 1s

optimal, 27, 246ms

optimal, 24, 1s

optimal, 23, 883ms

optimal, 26, 926ms

optimal, 27, 227ms

optimal, 37, 253ms

optimal, 31, 236ms

optimal, 21, 230ms

optimal, 29, 243ms

optimal, 37, 307ms

optimal, 30, 243ms

optimal, 29, 224ms

optimal, 38, 227ms

optimal, 31, 304ms

optimal, 34, 893ms

optimal, 27, 1s

optimal, 32, 403ms

optimal, 24, 1s

optimal, 30, 1s

optimal, 27, 1s

optimal, 32, 1s

optimal, 33, 1s

optimal, 33, 3s

optimal, 51, 888ms

optimal, 21, 1s

optimal, 22, 1s

optimal, 22, 2s

optimal, 42, 929ms

optimal, 34, 1s

optimal, 22, 964ms

optimal, 29, 258ms

optimal, 29, 1s

optimal, 40, 863ms

optimal, 21, 277ms

optimal, 38, 233ms

optimal, 29, 1s

optimal, 29, 264ms

optimal, 28, 259ms

optimal, 28, 279ms

optimal, 40, 251ms

optimal, 25, 1s

optimal, 30, 259ms

optimal, 42, 270ms

optimal, 37, 836ms

optimal, 37, 362ms

optimal, 26, 222ms

optimal, 25, 295ms

optimal, 31, 258ms

optimal, 33, 251ms

optimal, 23, 238ms

optimal, 29, 248ms

optimal, 37, 235ms

optimal, 36, 249ms

optimal, 28, 270ms

optimal, 46, 3s

optimal, 36, 3s

optimal, 34, 55s

optimal, 32, 3s

optimal, 33, 4s

optimal, 34, 4s

optimal, 42, 5s

optimal, 38, 5s

optimal, 50, 2s

optimal, 37, 4s

optimal, 36, 905ms

optimal, 19, 1s

optimal, 30, 1s

optimal, 29, 1s

optimal, 35, 1s

optimal, 30, 906ms

optimal, 41, 1s

optimal, 27, 1s

optimal, 28, 1s

optimal, 36, 987ms

optimal, 25, 1s

optimal, 20, 917ms

optimal, 43, 1s

optimal, 31, 1s

optimal, 29, 812ms

optimal, 43, 869ms

optimal, 32, 269ms

optimal, 45, 850ms

optimal, 26, 1s

optimal, 33, 1s

optimal, 31, 275ms

optimal, 29, 237ms

optimal, 32, 266ms

optimal, 28, 274ms

optimal, 27, 251ms

optimal, 29, 230ms

optimal, 29, 229ms

optimal, 36, 231ms

optimal, 29, 245ms

optimal, 22, 244ms

optimal, 47, 2s

optimal, 39, 2s

optimal, 45, 2s

optimal, 45, 1s

optimal, 57, 2s

optimal, 48, 2s

optimal, 41, 1s

optimal, 45, 1s

optimal, 39, 2s

optimal, 44, 1s

optimal, 39, 921ms

optimal, 54, 1s

optimal, 32, 826ms

optimal, 38, 1s

optimal, 42, 2s

optimal, 43, 1s

optimal, 41, 1s

optimal, 44, 2s

optimal, 47, 1s

optimal, 38, 2s

optimal, 34, 1s

optimal, 51, 1s

optimal, 35, 1s

optimal, 39, 1s

optimal, 47, 1s

optimal, 42, 826ms

optimal, 41, 939ms

optimal, 35, 1s

optimal, 40, 956ms

optimal, 36, 1s

satisfiable, 55, 101s

satisfiable, 45, 100s

satisfiable, 58, 101s

satisfiable, 58, 100s

satisfiable, 54, 101s

optimal, 50, 3s

satisfiable, 64, 100s

satisfiable, 57, 100s

satisfiable, 44, 100s

satisfiable, 59, 100s

optimal, 46, 905ms

optimal, 37, 552ms

optimal, 44, 1s

optimal, 34, 2s

optimal, 50, 3s

optimal, 50, 5s

optimal, 36, 2s

optimal, 38, 9s

optimal, 40, 1s

optimal, 45, 2s

optimal, 43, 1s

optimal, 44, 1s

optimal, 42, 3s

optimal, 49, 832ms

optimal, 49, 1s

optimal, 32, 1s

optimal, 36, 402ms

optimal, 38, 1s

optimal, 42, 1s

optimal, 42, 1s

optimal, 38, 1s

optimal, 44, 1s

optimal, 41, 1s

optimal, 36, 1s

optimal, 40, 1s

optimal, 48, 1s

optimal, 41, 984ms

optimal, 48, 1s

optimal, 41, 1s

optimal, 43, 1s

optimal, 35, 790ms

optimal, 38, 670ms

optimal, 34, 929ms

optimal, 40, 1s

optimal, 33, 980ms

optimal, 37, 925ms

optimal, 32, 462ms

optimal, 39, 1s

optimal, 30, 1s

optimal, 42, 955ms

optimal, 35, 864ms

optimal, 36, 1s

optimal, 26, 645ms

optimal, 37, 914ms

optimal, 28, 820ms

optimal, 35, 2s

optimal, 30, 1s

optimal, 29, 1s

optimal, 28, 267ms

optimal, 31, 1s

optimal, 29, 1s

optimal, 30, 957ms

optimal, 32, 1s

optimal, 26, 989ms

optimal, 27, 2s

optimal, 44, 234ms

optimal, 28, 1s

optimal, 33, 229ms

optimal, 34, 1s

optimal, 38, 1s

optimal, 41, 1s

optimal, 31, 1s

optimal, 27, 1s

optimal, 34, 241ms

optimal, 33, 1s

optimal, 29, 724ms

optimal, 25, 1s

optimal, 35, 1s

optimal, 36, 1s

optimal, 35, 1s

satisfiable, 40, 101s

satisfiable, 46, 101s

satisfiable, 48, 101s

satisfiable, 44, 101s

satisfiable, 51, 101s

satisfiable, 41, 101s

satisfiable, 47, 100s

optimal, 46, 40s

satisfiable, 48, 100s

satisfiable, 44, 100s

optimal, 33, 1s

optimal, 37, 1s

optimal, 40, 1s

optimal, 30, 14s

optimal, 37, 9s

optimal, 33, 858ms

optimal, 33, 2s

optimal, 43, 4s

optimal, 33, 24s

optimal, 40, 11s

optimal, 39, 914ms

optimal, 42, 1s

optimal, 29, 238ms

optimal, 29, 1s

optimal, 38, 1s

optimal, 26, 1s

optimal, 34, 942ms

optimal, 28, 1s

optimal, 38, 1s

optimal, 34, 846ms

optimal, 28, 1s

optimal, 28, 887ms

optimal, 30, 836ms

optimal, 35, 1s

optimal, 24, 2s

optimal, 25, 1s

optimal, 31, 1s

optimal, 32, 277ms

optimal, 28, 1s

optimal, 37, 259ms

optimal, 33, 1s

optimal, 30, 2s

optimal, 49, 1s

optimal, 35, 896ms

optimal, 37, 854ms

optimal, 37, 1s

optimal, 31, 1s

optimal, 36, 867ms

optimal, 34, 1s

optimal, 33, 754ms

optimal, 28, 1s

optimal, 30, 879ms

optimal, 37, 928ms

optimal, 43, 1s

optimal, 34, 956ms

optimal, 37, 879ms

optimal, 37, 1s

optimal, 22, 1s

optimal, 27, 2s

optimal, 25, 1s

optimal, 32, 1s

optimal, 27, 243ms

optimal, 23, 1s

optimal, 27, 276ms

optimal, 51, 268ms

optimal, 33, 236ms

optimal, 38, 1s

optimal, 26, 976ms

optimal, 33, 243ms

optimal, 35, 879ms

optimal, 32, 228ms

optimal, 29, 239ms

optimal, 23, 218ms

optimal, 22, 257ms

optimal, 29, 844ms

optimal, 30, 244ms

optimal, 30, 250ms

optimal, 30, 840ms

optimal, 26, 983ms

optimal, 31, 225ms

optimal, 42, 16s

optimal, 37, 2s

optimal, 38, 17s

optimal, 34, 2s

optimal, 44, 24s

satisfiable, 49, 101s

optimal, 43, 42s

satisfiable, 37, 101s

satisfiable, 39, 101s

satisfiable, 42, 101s

optimal, 33, 1s

optimal, 29, 3s

optimal, 28, 6s

optimal, 22, 2s

optimal, 30, 1s

optimal, 28, 921ms

optimal, 30, 812ms

optimal, 39, 1s

optimal, 31, 1s

optimal, 28, 1s

optimal, 29, 1s

optimal, 29, 1s

optimal, 31, 1s

optimal, 28, 1s

optimal, 41, 1s

optimal, 24, 234ms

optimal, 25, 1s

optimal, 44, 1s

optimal, 44, 838ms

optimal, 27, 1s

optimal, 21, 248ms

optimal, 39, 1s

optimal, 31, 276ms

optimal, 34, 244ms

optimal, 32, 902ms

optimal, 29, 1s

optimal, 26, 1s

optimal, 30, 1s

optimal, 29, 1s

optimal, 33, 1s

optimal, 30, 1s

optimal, 32, 1s

optimal, 32, 840ms

optimal, 29, 976ms

optimal, 29, 958ms

optimal, 27, 1s

optimal, 23, 1s

optimal, 27, 947ms

optimal, 29, 939ms

optimal, 26, 975ms

optimal, 30, 1s

optimal, 27, 958ms

optimal, 32, 1s

optimal, 31, 1s

optimal, 27, 1s

optimal, 28, 1s

optimal, 24, 2s

optimal, 26, 885ms

optimal, 28, 1s

optimal, 30, 940ms

optimal, 24, 943ms

optimal, 29, 229ms

optimal, 23, 226ms

optimal, 34, 246ms

optimal, 25, 272ms

optimal, 28, 919ms

optimal, 27, 268ms

optimal, 34, 1s

optimal, 26, 239ms

optimal, 34, 221ms

optimal, 22, 240ms

optimal, 23, 242ms

optimal, 38, 242ms

optimal, 39, 268ms

optimal, 23, 229ms

optimal, 34, 241ms

optimal, 36, 248ms

optimal, 25, 233ms

optimal, 29, 227ms

optimal, 31, 258ms

optimal, 37, 1s

optimal, 41, 2s

optimal, 36, 2s

optimal, 39, 2s

optimal, 38, 15s

optimal, 39, 8s

optimal, 35, 29s

optimal, 44, 4s

optimal, 46, 4s

optimal, 44, 18s

optimal, 26, 1s

optimal, 26, 838ms

optimal, 33, 1s

optimal, 26, 2s

optimal, 33, 1s

optimal, 42, 1s

optimal, 36, 894ms

optimal, 27, 1s

optimal, 38, 1s

optimal, 26, 893ms

optimal, 29, 1s

optimal, 27, 304ms

optimal, 30, 891ms

optimal, 24, 1s

optimal, 31, 1s

optimal, 37, 1s

optimal, 39, 1s

optimal, 26, 267ms

optimal, 31, 255ms

optimal, 25, 225ms

optimal, 25, 350ms

optimal, 36, 245ms

optimal, 23, 255ms

optimal, 34, 258ms

optimal, 25, 253ms

optimal, 36, 228ms

optimal, 29, 301ms

optimal, 34, 236ms

optimal, 23, 252ms

optimal, 31, 281ms

